zip,zip_lat,zip_long,fac_long,fac_lat,facility_name,nearest_distance
28629,36.336276,-81.370352,-81.459686,36.422983,Ashe Memorial Hospital,7.783170081
28630,35.836248,-81.44957,-81.536208,35.910750,Caldwell Memorial Hospital,7.0739818952
28631,36.545148,-81.421522,-81.459686,36.422983,Ashe Memorial Hospital,8.6893184292
28633,35.9137,-81.5393,-81.536208,35.910750,Caldwell Memorial Hospital,0.2673443072
28634,35.96449,-80.770468,-80.830918,35.818181,Davis Regional Medical Center,10.644445951
28635,36.334453,-81.123675,-81.156509,36.158676,Wilkes Regional Medical Center,12.260315033
28636,35.935977,-81.060017,-80.876853,35.799414,Iredell Memorial Hospital,13.942300772
28637,35.720059,-81.423754,-81.337822,35.737168,Gastroenterology Associates of Hickory,4.9737782184
28638,35.841336,-81.477371,-81.536208,35.910750,Caldwell Memorial Hospital,5.8153197997
28640,36.402418,-81.408604,-81.459686,36.422983,Ashe Memorial Hospital,3.1811623664
28641,35.9725,-81.8951,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",6.4197217213
28642,36.221775,-80.8137,-80.852946,36.243677,Tri County Gastroenterology,2.6626357696
28643,36.517855,-81.546664,-81.459686,36.422983,Ashe Memorial Hospital,8.1415044991
28644,36.439295,-81.268174,-81.459686,36.422983,Ashe Memorial Hospital,10.732181459
28645,35.95583,-81.531037,-81.536208,35.910750,Caldwell Memorial Hospital,3.1222464334
28646,36.080158,-81.864924,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",1.6055209608
28647,35.9592,-81.9431,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,7.5116127095
28649,36.325466,-81.207254,-81.156509,36.158676,Wilkes Regional Medical Center,11.846737935
28650,35.573174,-81.160071,-81.201510,35.488313,Lincoln Medical Center,6.3006456615
28651,36.26553,-81.281121,-81.156509,36.158676,Wilkes Regional Medical Center,10.139157208
28652,36.0825,-81.9964,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",6.2341476353
28653,36.0651,-81.9028,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",0.8812022433
28654,36.064597,-81.137997,-81.155708,36.153474,Wilkes Regional Gastroenterology,6.2088148443
28655,35.761193,-81.723971,-81.657821,35.723543,Grace Hospital,4.5354961142
28656,36.1585,-81.1478,-81.156509,36.158676,Wilkes Regional Medical Center,0.4871993071
28657,36.026391,-81.933475,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",3.7387778872
28658,35.644075,-81.242969,-81.290895,35.696236,Alexander Hospital,4.4955846007
28659,36.168302,-81.063274,-81.156509,36.158676,Wilkes Regional Medical Center,5.2559047927
28660,35.971251,-80.86293,-80.830918,35.818181,Davis Regional Medical Center,10.707485933
28661,35.9886,-81.5588,-81.536208,35.910750,Caldwell Memorial Hospital,5.5160390596
28662,36.026197,-81.836697,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",3.9053813525
28663,36.535532,-81.295192,-81.459686,36.422983,Ashe Memorial Hospital,12.007804181
28664,36.0267,-82.0082,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",7.2892223217
28665,36.216754,-81.362062,-81.156509,36.158676,Wilkes Regional Medical Center,12.169246424
28666,35.726121,-81.47174,-81.524700,35.747585,Valdese General Hospital,3.32514447
28667,35.7739,-81.4315,-81.524700,35.747585,Valdese General Hospital,5.5437935253
28668,36.386325,-81.01965,-80.837841,36.262262,"Hugh Chatham Memorial Hospital - Inc.",13.272165076
28669,36.220033,-80.996731,-80.852946,36.243677,Tri County Gastroenterology,8.1974522359
28670,36.199749,-80.929514,-80.852946,36.243677,Tri County Gastroenterology,5.2425228427
28671,35.752818,-81.53405,-81.524700,35.747585,Valdese General Hospital,0.637549561
28672,36.469494,-81.330979,-81.459686,36.422983,Ashe Memorial Hospital,7.856207608
28673,35.601448,-80.994261,-80.851530,35.547783,Lake Norman Regional Medical Center,8.8516198055
28675,36.482727,-81.153858,-81.459686,36.422983,Ashe Memorial Hospital,17.530293154
28676,36.334376,-80.864206,-80.837841,36.262262,"Hugh Chatham Memorial Hospital - Inc.",5.1865556848
28677,35.722874,-80.909847,-80.876853,35.799414,Iredell Memorial Hospital,5.5944004615
28678,35.839522,-81.057495,-80.876853,35.799414,Iredell Memorial Hospital,10.515913797
28679,36.25333,-81.84733,-81.657115,36.203186,Appalachian Gastroenterology,11.176730358
28680,35.7456,-81.6852,-81.657821,35.723543,Grace Hospital,2.1640544002
28681,35.916468,-81.200142,-81.265174,35.714478,Catawba Valley Medical Center,14.400061328
28682,35.578588,-80.961581,-80.851530,35.547783,Lake Norman Regional Medical Center,6.5545213945
28683,36.383228,-80.920005,-80.837841,36.262262,"Hugh Chatham Memorial Hospital - Inc.",9.5195703534
28684,36.334618,-81.61625,-81.657115,36.203186,Appalachian Gastroenterology,9.347035521
28685,36.354474,-81.030234,-80.837841,36.262262,"Hugh Chatham Memorial Hospital - Inc.",12.480720338
28687,35.7827,-80.8875,-80.876853,35.799414,Iredell Memorial Hospital,1.2985700483
28688,35.9066,-80.8106,-80.830918,35.818181,Davis Regional Medical Center,6.2031177052
28689,36.041314,-80.91722,-80.852946,36.243677,Tri County Gastroenterology,14.411244411
28690,35.733204,-81.581153,-81.597469,35.763387,Blue Ridge GI / Carolina Digestive Care,2.2745065804
28691,36.2107,-81.8847,-81.887065,36.065362,"Charles A. Cannon - Jr. Memorial Hospital",10.023826119
28692,36.278405,-81.80394,-81.657115,36.203186,Appalachian Gastroenterology,9.705221451
28693,36.461478,-81.55572,-81.459686,36.422983,Ashe Memorial Hospital,5.9736348012
28694,36.360784,-81.473539,-81.459686,36.422983,Ashe Memorial Hospital,4.3586053486
28697,36.137742,-81.158399,-81.155708,36.153474,Wilkes Regional Gastroenterology,1.0953195609
28698,36.344038,-81.737562,-81.657115,36.203186,Appalachian Gastroenterology,10.702316466
28699,35.8425,-81.0097,-80.876853,35.799414,Iredell Memorial Hospital,8.030983561
28701,35.706464,-82.650825,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,9.8534796687
28702,35.383864,-83.637434,-83.444711,35.435019,Swain County Hospital,11.437114611
28704,35.462322,-82.575759,-82.486888,35.390221,Park Ridge Hospital,7.0623748299
28705,36.043874,-82.232506,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,13.221125803
28707,35.418728,-83.07925,-83.200610,35.386733,Western Carolina Digestive Consultants,7.19800965
28708,35.235347,-82.891952,-82.712454,35.256379,Transylvania Community Hospital,10.256479557
28709,35.75313,-82.410935,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,13.835756987
28710,35.467298,-82.286808,-82.486888,35.390221,Park Ridge Hospital,12.480432741
28711,35.605042,-82.276717,-82.548550,35.578065,Mission Hospitals,15.42348136
28712,35.211194,-82.75938,-82.712454,35.256379,Transylvania Community Hospital,4.0932967584
28713,35.445608,-83.642504,-83.444711,35.435019,Swain County Hospital,11.185386991
28714,35.891669,-82.312339,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,14.052551023
28715,35.51259,-82.714158,-82.548550,35.578065,Mission Hospitals,10.367853756
28716,35.459788,-82.86773,-82.943476,35.525869,Haywood Regional Medical Center,6.2457716186
28717,35.078206,-83.093726,-83.185838,35.085967,"Highlands - Cashiers Hospital - inc.",5.2481919867
28718,35.143676,-82.611027,-82.712454,35.256379,Transylvania Community Hospital,9.6614702924
28719,35.606862,-83.23007,-83.200610,35.386733,Western Carolina Digestive Consultants,15.2697845
28720,35.4393,-82.2469,-82.486888,35.390221,Park Ridge Hospital,13.963204983
28721,35.649276,-82.97283,-82.943476,35.525869,Haywood Regional Medical Center,8.6688850124
28722,35.250922,-82.116662,-81.965061,35.363523,Rutherford Hospital,11.563317013
28723,35.252109,-83.103672,-83.202876,35.383952,Harris Regional Hospital,10.680865179
28724,35.3293,-82.3757,-82.465509,35.324231,Carolina Mountani Gastroenterology Endoscopy Center,5.0870829773
28725,35.371991,-83.257232,-83.202876,35.383952,Harris Regional Hospital,3.1785597121
28726,35.28099,-82.419278,-82.468106,35.320703,Margaret R. Pardee Memoriral Hospital,3.8880387783
28727,35.3922,-82.3425,-82.486888,35.390221,Park Ridge Hospital,8.1539536293
28728,35.4572,-82.7746,-82.943476,35.525869,Haywood Regional Medical Center,10.635883018
28729,35.31871,-82.600841,-82.468106,35.320703,Margaret R. Pardee Memoriral Hospital,7.5026978779
28730,35.527078,-82.377088,-82.548550,35.578065,Mission Hospitals,10.282008519
28731,35.287628,-82.388665,-82.465509,35.324231,Carolina Mountani Gastroenterology Endoscopy Center,5.0235787185
28732,35.45761,-82.482468,-82.486888,35.390221,Park Ridge Hospital,4.6534904721
28733,35.433268,-83.814008,-83.444711,35.435019,Swain County Hospital,20.841492547
28734,35.163665,-83.433889,-83.377748,35.184837,Angel Medical Center,3.4976692477
28735,35.480696,-82.353628,-82.486888,35.390221,Park Ridge Hospital,9.7712441994
28736,35.173643,-83.097069,-83.185838,35.085967,"Highlands - Cashiers Hospital - inc.",7.8633220994
28737,35.6145,-81.9824,-81.965061,35.363523,Rutherford Hospital,17.33387295
28738,35.4785,-83.004,-82.943476,35.525869,Haywood Regional Medical Center,4.7240003339
28739,35.252604,-82.533283,-82.468106,35.320703,Margaret R. Pardee Memoriral Hospital,5.9689100715
28740,36.018059,-82.268152,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,13.684096851
28741,35.075484,-83.202772,-83.185838,35.085967,"Highlands - Cashiers Hospital - inc.",1.2015477575
28742,35.382408,-82.64102,-82.486888,35.390221,Park Ridge Hospital,8.7201864882
28743,35.815431,-82.854804,-82.943476,35.525869,Haywood Regional Medical Center,20.58147179
28744,35.1824,-83.3777,-83.377748,35.184837,Angel Medical Center,0.1680582536
28745,35.525165,-82.973064,-82.943476,35.525869,Haywood Regional Medical Center,1.6686068514
28746,35.460404,-82.178756,-81.965061,35.363523,Rutherford Hospital,13.789355654
28747,35.132249,-82.927304,-82.712454,35.256379,Transylvania Community Hospital,14.87087387
28748,35.651255,-82.765954,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,12.809607267
28749,35.848319,-82.077401,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,4.3700818126
28750,35.2284,-82.2333,-82.465509,35.324231,Carolina Mountani Gastroenterology Endoscopy Center,14.699136961
28751,35.514344,-83.11087,-82.943476,35.525869,Haywood Regional Medical Center,9.4701776923
28752,35.738921,-82.049676,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,11.861756533
28753,35.880346,-82.703324,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,21.845376097
28754,35.883083,-82.506865,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,20.459709624
28755,35.91886,-82.211551,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,8.3549884249
28756,35.335904,-82.164235,-81.965061,35.363523,Rutherford Hospital,11.412066456
28757,35.650341,-82.299689,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,14.816464338
28758,35.376148,-82.494136,-82.486888,35.390221,Park Ridge Hospital,1.0531808366
28759,35.373951,-82.59792,-82.486888,35.390221,Park Ridge Hospital,6.3696617931
28760,35.3927,-82.5006,-82.486888,35.390221,Park Ridge Hospital,0.7928858711
28761,35.686899,-81.915453,-81.657821,35.723543,Grace Hospital,14.709155113
28762,35.627437,-82.192988,-82.548550,35.578065,Mission Hospitals,20.311456883
28763,35.046113,-83.404638,-83.377748,35.184837,Angel Medical Center,9.6857696894
28765,35.936027,-82.111198,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,3.2245130542
28766,35.26116,-82.624363,-82.712454,35.256379,Transylvania Community Hospital,4.9930373814
28768,35.285473,-82.695061,-82.712454,35.256379,Transylvania Community Hospital,2.2342525975
28770,35.6209,-82.2829,-82.548550,35.578065,Mission Hospitals,15.249948554
28771,35.341744,-83.847258,-83.968818,35.075611,Murphy Medical Center,19.597582609
28772,35.130764,-82.84309,-82.712454,35.256379,Transylvania Community Hospital,11.388392604
28773,35.253586,-82.321447,-82.465509,35.324231,Carolina Mountani Gastroenterology Endoscopy Center,9.4902147708
28774,35.094063,-83.003242,-83.185838,35.085967,"Highlands - Cashiers Hospital - inc.",10.363446492
28775,35.024245,-83.322908,-83.185838,35.085967,"Highlands - Cashiers Hospital - inc.",8.8605331825
28776,35.4892,-82.5246,-82.548550,35.578065,Mission Hospitals,6.2747188787
28777,35.90612,-82.067116,-82.062961,35.910591,Spruce Pine Community Hospital  / Blue Ridge Regional Hospital,0.3865224057
28778,35.628148,-82.406266,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,8.6338048647
28779,35.346815,-83.183992,-83.202876,35.383952,Harris Regional Hospital,2.7740081431
28781,35.217222,-83.657052,-83.377748,35.184837,Angel Medical Center,15.964663514
28782,35.228951,-82.175788,-81.965061,35.363523,Rutherford Hospital,15.100070938
28783,35.223296,-83.034901,-83.185838,35.085967,"Highlands - Cashiers Hospital - Inc.",12.756239859
28784,35.21463,-82.430937,-82.468106,35.320703,Margaret R. Pardee Memoriral Hospital,7.6100956506
28785,35.607826,-83.02263,-82.943476,35.525869,Haywood Regional Medical Center,7.1991592833
28786,35.45009,-82.978773,-82.943476,35.525869,Haywood Regional Medical Center,5.5917197136
28787,35.730416,-82.514511,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,9.9978261873
28788,35.3462,-83.2194,-83.202876,35.383952,Harris Regional Hospital,2.7654154702
28789,35.432342,-83.266014,-83.200610,35.386733,Western Carolina Digestive Consultants,4.8500410319
28790,35.196633,-82.479565,-82.468106,35.320703,Margaret R. Pardee Memoriral Hospital,8.5795069795
28791,35.363026,-82.511119,-82.486888,35.390221,Park Ridge Hospital,2.3214329167
28792,35.389476,-82.380912,-82.486888,35.390221,Park Ridge Hospital,5.9842145398
28793,35.3186,-82.4613,-82.468106,35.320703,Margaret R. Pardee Memoriral Hospital,0.4110640219
28801,35.590094,-82.558245,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,0.3787124415
28802,35.6006,-82.5545,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,0.838187835
28803,35.532014,-82.522711,-82.548550,35.578065,Mission Hospitals,3.4934064228
28804,35.64815,-82.554257,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,4.1051535212
28805,35.621282,-82.479158,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,4.6666617923
28806,35.571619,-82.621572,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,4.1045225816
28810,35.5977,-82.5566,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,0.6808799057
28813,35.6006,-82.5545,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,0.838187835
28814,35.6006,-82.5545,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,0.838187835
28815,35.6006,-82.5545,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,0.838187835
28816,35.6006,-82.5545,-82.551757,35.588653,The Endoscopy Center Asheville Gastroenterology,0.838187835
28901,35.197799,-83.810292,-83.968818,35.075611,Murphy Medical Center,12.31285665
28902,35.028354,-83.962106,-83.968818,35.075611,Murphy Medical Center,3.2805482928
28903,34.9919,-84.1679,-83.968818,35.075611,Murphy Medical Center,12.680280131
28904,35.073862,-83.705197,-83.968818,35.075611,Murphy Medical Center,14.943662381
28905,35.161114,-83.927575,-83.968818,35.075611,Murphy Medical Center,6.341697491
28906,35.139744,-84.103558,-83.968818,35.075611,Murphy Medical Center,8.8227691415
28909,35.011807,-83.918818,-83.968818,35.075611,Murphy Medical Center,5.233819338
